source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0071005,U2-type precatalytic spliceosome,2.6927548528413714e-23,True,"""A spliceosomal complex that is formed by the recruitment of the preassembled U4/U6.U5 tri-snRNP to the prespliceosome. Although all 5 snRNPs are present, the precatalytic spliceosome is catalytically inactive. The precatalytic spliceosome includes many proteins in addition to those found in the U1, U2 and U4/U6.U5 snRNPs."" [GOC:ab, GOC:krc, GOC:mah, PMID:18322460, PMID:19239890]",50,218,19,22115,0.0871559633027523,0.38,query_1,"['GO:0005684', 'GO:0071011']"
GO:CC,GO:0071011,precatalytic spliceosome,6.647187495429572e-23,True,"""A spliceosomal complex that is formed by the recruitment of a preassembled U5-containing tri-snRNP to the prespliceosome. Although all 5 snRNPs are present, the precatalytic spliceosome is catalytically inactive. The precatalytic spliceosome includes many proteins in addition to those found in the associated snRNPs."" [GOC:ab, GOC:krc, GOC:mah, PMID:18322460, PMID:19239890]",52,218,19,22115,0.0871559633027523,0.36538461538461536,query_1,['GO:0005681']
GO:CC,GO:0043226,organelle,1.8534062879309651e-22,True,"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]",16811,218,217,22115,0.9954128440366973,0.012908214859318303,query_1,['GO:0110165']
GO:CC,GO:1902494,catalytic complex,1.8642381807953997e-20,True,"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]",1699,218,66,22115,0.30275229357798167,0.03884638022366098,query_1,['GO:0032991']
GO:CC,GO:0005622,intracellular anatomical structure,6.6188002010086e-17,True,"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]",17842,218,217,22115,0.9954128440366973,0.01216231364196839,query_1,['GO:0110165']
GO:CC,GO:0032991,protein-containing complex,1.743144553146023e-15,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]",7861,218,140,22115,0.6422018348623854,0.017809439002671415,query_1,['GO:0005575']
GO:CC,GO:0005682,U5 snRNP,1.7885689192626794e-12,True,"""A ribonucleoprotein complex that contains small nuclear RNA U5, a heptameric ring of Sm proteins, as well as several proteins that are unique to the U5 snRNP, most of which remain associated with the U5 snRNA both while the U5 snRNP is free or assembled into a series of spliceosomal complexes."" [GOC:krc, GOC:mah, ISBN:0879695897]",42,218,12,22115,0.05504587155963303,0.2857142857142857,query_1,['GO:0097525']
GO:CC,GO:0016363,nuclear matrix,5.444847542116194e-11,True,"""The dense fibrillar network lying on the inner side of the nuclear membrane."" [ISBN:0582227089]",128,218,16,22115,0.07339449541284404,0.125,query_1,"['GO:0034399', 'GO:0110165']"
GO:CC,GO:0034399,nuclear periphery,8.118093651604008e-10,True,"""The portion of the nuclear lumen proximal to the inner nuclear membrane."" [GOC:krc, GOC:mah]",152,218,16,22115,0.07339449541284404,0.10526315789473684,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0000974,Prp19 complex,4.528141265688704e-09,True,"""A protein complex consisting of Prp19 and associated proteins that is involved in the transition from the precatalytic spliceosome to the activated form that catalyzes step 1 of splicing, and which remains associated with the spliceosome through the second catalytic step. It is widely conserved, found in both yeast and mammals, though the exact composition varies. In S. cerevisiae, it contains Prp19p, Ntc20p, Snt309p, Isy1p, Syf2p, Cwc2p, Prp46p, Clf1p, Cef1p, and Syf1p."" [GOC:krc, PMID:16540691, PMID:19239890]",13,218,7,22115,0.03211009174311927,0.5384615384615384,query_1,['GO:0032991']
GO:CC,GO:0071010,prespliceosome,4.9627202719173995e-08,True,"""A spliceosomal complex that is formed by association of the 5' splice site and the branch point sequence with specific snRNPs. The prespliceosome includes many proteins in addition to those found in the bound snRNPs. Commitment to a given pair of 5' and 3' splice sites occurs at the time of prespliceosome formation. Prespliceosome complexes are not active for splicing, but are instead an early step in the assembly of a spliceosomal complex."" [GOC:ab, GOC:krc, GOC:mah, PMID:17332742, PMID:19239890]",17,218,7,22115,0.03211009174311927,0.4117647058823529,query_1,['GO:0005681']
GO:CC,GO:0071004,U2-type prespliceosome,4.9627202719173995e-08,True,"""A spliceosomal complex that is formed by association of the 5' splice site with the U1 snRNP, while the branch point sequence is recognized by the U2 snRNP. The prespliceosome includes many proteins in addition to those found in the U1 and U2 snRNPs. Commitment to a given pair of 5' and 3' splice sites occurs at the time of prespliceosome formation."" [GOC:ab, GOC:krc, GOC:mah, PMID:17332742, PMID:19239890]",17,218,7,22115,0.03211009174311927,0.4117647058823529,query_1,"['GO:0005684', 'GO:0071010']"
GO:CC,GO:0071014,post-mRNA release spliceosomal complex,1.2829469341251306e-07,True,"""A spliceosomal complex that is formed following the release of the spliced product from the post-spliceosomal complex and contains the excised intron and three snRNPs, either U2 or U12, U5, and either U6 or U6atac."" [GOC:ab, GOC:krc, GOC:mah, ISBN:0879695897, PMID:19239890, PMID:20149226]",11,218,6,22115,0.027522935779816515,0.5454545454545454,query_1,['GO:0005681']
GO:CC,GO:0042382,paraspeckles,4.6872794897426736e-07,True,"""Discrete subnuclear bodies in the interchromatin nucleoplasmic space, often located adjacent to nuclear specks. 10-20 paraspeckles are typically found in human cell nuclei."" [GOC:jl, PMID:11790299]",13,218,6,22115,0.027522935779816515,0.46153846153846156,query_1,['GO:0016604']
GO:CC,GO:0005849,mRNA cleavage factor complex,3.6020254736723912e-06,True,"""Any macromolecular complex involved in cleavage or polyadenylation of mRNA molecules."" [GOC:mah, PMID:10357856]",29,218,7,22115,0.03211009174311927,0.2413793103448276,query_1,['GO:0140513']
GO:CC,GO:0035145,exon-exon junction complex,1.3876574647146584e-05,True,"""A multi-subunit complex deposited by the spliceosome upstream of messenger RNA exon-exon junctions. The exon-exon junction complex provides a binding platform for factors involved in mRNA export and nonsense-mediated mRNA decay."" [PMID:11532962, PMID:11743026]",21,218,6,22115,0.027522935779816515,0.2857142857142857,query_1,['GO:0140513']
GO:CC,GO:0071006,U2-type catalytic step 1 spliceosome,2.2486786000416904e-05,True,"""A spliceosomal complex that is formed by the displacement of the U1 and U4 snRNPs from the precatalytic spliceosome; the U2, U5 and U6 snRNPs remain associated with the mRNA. This complex, sometimes called the activated spliceosome, is the catalytically active form of the spliceosome, and includes many proteins in addition to those found in the U2, and U5 and U6 snRNPs."" [GOC:ab, GOC:krc, GOC:mah, ISBN:0879695897, ISBN:0879697393, PMID:18322460, PMID:19239890]",12,218,5,22115,0.022935779816513763,0.4166666666666667,query_1,"['GO:0005684', 'GO:0071012']"
GO:CC,GO:0071012,catalytic step 1 spliceosome,2.2486786000416904e-05,True,"""A spliceosomal complex that is formed by the displacement of the two snRNPs from the precatalytic spliceosome; three snRNPs including U5 remain associated with the mRNA. This complex, sometimes called the activated spliceosome, is the catalytically active form of the spliceosome, and includes many proteins in addition to those found in the associated snRNPs."" [GOC:ab, GOC:krc, GOC:mah, PMID:18322460, PMID:19239890]",12,218,5,22115,0.022935779816513763,0.4166666666666667,query_1,"['GO:0005681', 'GO:1902494']"
GO:CC,GO:0034708,methyltransferase complex,2.3013203130778086e-05,True,"""A protein complex that possesses methyltransferase activity."" [GOC:mah]",102,218,10,22115,0.045871559633027525,0.09803921568627451,query_1,"['GO:0005622', 'GO:1990234']"
GO:CC,GO:0034709,methylosome,3.624807228256864e-05,True,"""A large (20 S) protein complex that possesses protein arginine methyltransferase activity and modifies specific arginines to dimethylarginines in the arginine- and glycine-rich domains of several spliceosomal Sm proteins, thereby targeting these proteins to the survival of motor neurons (SMN) complex for assembly into small nuclear ribonucleoprotein (snRNP) core particles. Proteins found in the methylosome include the methyltransferase JBP1 (PRMT5), pICln (CLNS1A), MEP50 (WDR77), and unmethylated forms of SM proteins that have RG domains."" [PMID:11713266, PMID:11756452]",13,218,5,22115,0.022935779816513763,0.38461538461538464,query_1,"['GO:0005737', 'GO:0034708']"
GO:CC,GO:0008024,cyclin/CDK positive transcription elongation factor complex,0.00021061427334483494,True,"""A transcription elongation factor complex that facilitates the transition from abortive to productive elongation by phosphorylating the CTD domain of the large subunit of DNA-directed RNA polymerase II, holoenzyme. Contains a cyclin and a cyclin-dependent protein kinase catalytic subunit."" [GOC:bhm, GOC:vw, PMID:10766736, PMID:16721054, PMID:17079683, PMID:19328067, PMID:7759473]",8,218,4,22115,0.01834862385321101,0.5,query_1,"['GO:0008023', 'GO:0019908', 'GO:0032806']"
GO:CC,GO:0015030,Cajal body,0.0003075147310155648,True,"""A class of nuclear body, first seen after silver staining by Ramon y Cajal in 1903, enriched in small nuclear ribonucleoproteins, and certain general RNA polymerase II transcription factors; ultrastructurally, they appear as a tangle of coiled, electron-dense threads roughly 0.5 micrometers in diameter; involved in aspects of snRNP biogenesis; the protein coilin serves as a marker for Cajal bodies. Some argue that Cajal bodies are the sites for preassembly of transcriptosomes, unitary particles involved in transcription and processing of RNA."" [NIF_Subcellular:nlx_subcell_090901, PMID:10944589, PMID:11031238, PMID:7559785]",104,218,9,22115,0.04128440366972477,0.08653846153846154,query_1,['GO:0016604']
GO:CC,GO:0036396,RNA N6-methyladenosine methyltransferase complex,0.00037617375690230146,True,"""A RNA methyltransferase complex that catalyzes the post-transcriptional methylation of adenosine to form N6-methyladenosine (m6A). In budding yeast, the MIS complex consists of Mum2p, Ime4p and Slz1p. In vertebrates, the complex consists of METTL3, METTL14 and associated components WTAP, ZC3H13, VIRMA, CBLL1/HAKAI and in some cases of RBM15 (RBM15 or RBM15B)."" [GOC:dgf, GOC:sp, PMID:22685417, PMID:24316715, PMID:24407421, PMID:29507755, PMID:29535189, PMID:29547716]",9,218,4,22115,0.01834862385321101,0.4444444444444444,query_1,['GO:0034708']
GO:CC,GO:0005847,mRNA cleavage and polyadenylation specificity factor complex,0.0010957907566618746,True,"""A multisubunit complex that binds to the canonical AAUAAA hexamer and to U-rich upstream sequence elements on the pre-mRNA, thereby stimulating the otherwise weakly active and nonspecific polymerase to elongate efficiently RNAs containing a poly(A) signal."" [PMID:14749727]",24,218,5,22115,0.022935779816513763,0.20833333333333334,query_1,['GO:0005849']
GO:CC,GO:0035770,ribonucleoprotein granule,0.0011609321812230085,True,"""A non-membranous macromolecular complex containing proteins and translationally silenced mRNAs. RNA granules contain proteins that control the localization, stability, and translation of their RNA cargo. Different types of RNA granules (RGs) exist, depending on the cell type and cellular conditions."" [GOC:go_curators, GOC:sp, PMID:16520386, PMID:20368989, PMID:21436445]",273,218,13,22115,0.05963302752293578,0.047619047619047616,query_1,"['GO:0043232', 'GO:0099080']"
GO:CC,GO:0061574,ASAP complex,0.0012675283504054477,True,"""A protein complex involved in regulation of mRNA processing and apoptosis. It binds to RNA in a sequence-independent manner and is recruited to the EJC prior to or during the splicing process. In humans the core proteins are RNPS1, SAP18 and ACIN1."" [GOC:dph, PMID:12665594, PMID:16314458, PMID:22388736]",4,218,3,22115,0.013761467889908258,0.75,query_1,['GO:0032991']
GO:CC,GO:0005689,U12-type spliceosomal complex,0.0024536761074836293,True,"""Any spliceosomal complex that forms during the splicing of a messenger RNA primary transcript to excise an intron; the series of U12-type spliceosomal complexes is involved in the splicing of the majority of introns that contain atypical AT-AC terminal dinucleotides, as well as other non-canonical introns. The entire splice site signal, not just the terminal dinucleotides, is involved in determining which spliceosome utilizes the site."" [GOC:krc, GOC:mah, PMID:11574683, PMID:11971955]",28,218,5,22115,0.022935779816513763,0.17857142857142858,query_1,['GO:0005681']
GO:CC,GO:0005686,U2 snRNP,0.002624157770143877,True,"""A ribonucleoprotein complex that contains small nuclear RNA U2, a heptameric ring of Sm proteins, as well as several proteins that are unique to the U2 snRNP, most of which remain associated with the U2 snRNA both while the U2 snRNP is free or assembled into a series of spliceosomal complexes."" [GOC:krc, GOC:mah, ISBN:0879695897]",102,218,8,22115,0.03669724770642202,0.0784313725490196,query_1,['GO:0097525']
GO:CC,GO:0036464,cytoplasmic ribonucleoprotein granule,0.003253553860806699,True,"""A ribonucleoprotein granule located in the cytoplasm."" [GOC:bf, GOC:PARL, PMID:15121898]",256,218,12,22115,0.05504587155963303,0.046875,query_1,"['GO:0005737', 'GO:0035770']"
GO:CC,GO:0000228,nuclear chromosome,0.00564341220408226,True,"""A chromosome that encodes the nuclear genome and is found in the nucleus of a eukaryotic cell during the cell cycle phases when the nucleus is intact."" [GOC:dph, GOC:mah]",227,218,11,22115,0.05045871559633028,0.048458149779735685,query_1,"['GO:0005694', 'GO:0031981']"
GO:CC,GO:0089701,U2AF complex,0.006245607767178938,True,"""A heterodimeric protein complex consisting of conserved large and small U2AF subunits that contributes to spliceosomal RNA splicing by binding to consensus sequences at the 3' splice site. U2AF is required to stabilize the association of the U2 snRNP with the branch point."" [GOC:dos, GOC:mah, PMID:15231733, PMID:1538748, PMID:2963698, PMID:8657565]",6,218,3,22115,0.013761467889908258,0.5,query_1,['GO:0140513']
GO:CC,GO:0005726,perichromatin fibrils,0.006245607767178938,True,"""Structures of variable diameter visible in the nucleoplasm by electron microscopy, mainly observed near the border of condensed chromatin. The fibrils are enriched in RNA, and are believed to be sites of pre-mRNA splicing and polyadenylylation representing the in situ form of nascent transcripts."" [PMID:14731598]",6,218,3,22115,0.013761467889908258,0.5,query_1,"['GO:0000228', 'GO:0000785', 'GO:0110165']"
GO:CC,GO:0019908,nuclear cyclin-dependent protein kinase holoenzyme complex,0.006678146847675937,True,"""Cyclin-dependent protein kinase (CDK) complex found in the nucleus."" [GOC:krc]",17,218,4,22115,0.01834862385321101,0.23529411764705882,query_1,"['GO:0000307', 'GO:0140513']"
GO:CC,GO:0034719,SMN-Sm protein complex,0.008519959692269667,True,"""A protein complex formed by the association of several methylated Sm proteins with the SMN complex; the latter contains the survival motor neuron (SMN) protein and at least eight additional integral components, including the Gemin2-8 and unrip proteins; additional proteins, including galectin-1 and galectin-3, are also found in the SMN-SM complex. The SMN-Sm complex is involved in spliceosomal snRNP assembly in the cytoplasm."" [GOC:vw, PMID:11522829, PMID:17401408]",18,218,4,22115,0.01834862385321101,0.2222222222222222,query_1,"['GO:0005737', 'GO:0120114']"
GO:CC,GO:0010494,cytoplasmic stress granule,0.012819909216263504,True,"""A dense aggregation in the cytosol composed of proteins and RNAs that appear when the cell is under stress."" [GOC:ans, PMID:17284590, PMID:17601829, PMID:17967451, PMID:20368989]",93,218,7,22115,0.03211009174311927,0.07526881720430108,query_1,['GO:0036464']
GO:CC,GO:0032806,carboxy-terminal domain protein kinase complex,0.013282722893180323,True,"""A protein complex that phosphorylates amino acid residues of RNA polymerase II C-terminal domain repeats; phosphorylation occurs mainly on Ser2 and Ser5."" [PMID:15047695, PMID:16721054, PMID:17079683]",20,218,4,22115,0.01834862385321101,0.2,query_1,"['GO:0140513', 'GO:1902554']"
GO:CC,GO:0044609,DBIRD complex,0.03267911355268523,True,"""A protein complex that associates with mRNP particles and RNA polymerase II and is proposed to integrate transcript elongation with the regulation of alternative splicing. In humans it is composed of the proteins KIAA1967/DBC1 and ZNF326/ZIRD."" [GOC:sp, PMID:22446626]",2,218,2,22115,0.009174311926605505,1.0,query_1,['GO:0140535']
GO:CC,GO:0002944,cyclin K-CDK12 complex,0.03267911355268523,True,"""A protein complex consisting of cyclin Kand cyclin-dependent kinase 12 (CDK12). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner."" [PMID:22012619]",2,218,2,22115,0.009174311926605505,1.0,query_1,['GO:0000307']
GO:CC,GO:0002945,cyclin K-CDK13 complex,0.03267911355268523,True,"""A protein complex consisting of cyclin Kand cyclin-dependent kinase 13 (CDK13). Cyclins are characterized by periodicity in protein abundance throughout the cell cycle. Cyclin-dependent kinases represent a family of serine/threonine protein kinases that become active upon binding to a cyclin regulatory partner."" [PMID:22012619]",2,218,2,22115,0.009174311926605505,1.0,query_1,['GO:0000307']
GO:CC,GO:0008023,transcription elongation factor complex,0.048784456050164036,True,"""Any protein complex that interacts with RNA polymerase II to increase (positive transcription elongation factor) or reduce (negative transcription elongation factor) the rate of transcription elongation."" [GOC:jl]",51,218,5,22115,0.022935779816513763,0.09803921568627451,query_1,"['GO:0005654', 'GO:0140513']"
