source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0035060,brahma complex,5.1573597218478944e-14,True,"""A SWI/SNF-type complex that contains 8 to 14 proteins, including both conserved (core) and nonconserved components; contains the ATPase product of the Drosophila brm (brahma) or mammalian SMARCA2/BAF190B/BRM gene, or an ortholog thereof."" [GOC:bhm, PMID:10809665, PMID:12482982]",14,43,7,22115,0.16279069767441862,0.5,query_1,['GO:0070603']
GO:CC,GO:0140288,GBAF complex,5.1573597218478944e-14,True,"""A SWI/SNF subcomplex that incorporates two mutually exclusive paralogs, GLTSCR1 (glioma tumor suppressor candidate region gene 1) or GLTSCR1L (GLTSCR1-like), BRD9 (bromodomain-containing 9) and the BAF subunits BAF155, BAF60, SS18, BAF53a, and BRG1/BRM."" [PMID:29374058]",14,43,7,22115,0.16279069767441862,0.5,query_1,['GO:0070603']
GO:CC,GO:0005654,nucleoplasm,1.3769225674969939e-12,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,43,32,22115,0.7441860465116279,0.007566800662095058,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0005634,nucleus,2.346840588235809e-11,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,43,42,22115,0.9767441860465116,0.0041757804732551205,query_1,['GO:0043231']
GO:CC,GO:0031981,nuclear lumen,3.598457628417662e-10,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,43,33,22115,0.7674418604651163,0.005973931933381607,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0140092,bBAF complex,1.3203096766037614e-09,True,"""A brain-specific SWI/SNF-type complex that contains eight or nine proteins, including both conserved (core) and nonconserved components; contains the ATPase product of either the SMARCA4/BAF190A/BRG1 gene, the mammalian ortholog of the yeast SNF2 gene, or the SMARCA2/BAF190B/BRM gene, the mammalian ortholog of the Drosophila brm (brahma) gene, or an ortholog of either of these genes. Compared to the neuron-specific nBAF complex (GO:0071565) it does not contain DPF1, DPF3 or SMARCC1 or their orthologs. May contain PB1/BAF180."" [GOC:bhm, PMID:12368262, PMID:12620226, PMID:15525990, PMID:17640523, PMID:17920018, PMID:8804307, PMID:8895581]",10,43,5,22115,0.11627906976744186,0.5,query_1,['GO:0070603']
GO:CC,GO:0140513,nuclear protein-containing complex,1.721374332651385e-09,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]",2679,43,24,22115,0.5581395348837209,0.008958566629339306,query_1,"['GO:0005634', 'GO:0032991']"
GO:CC,GO:0031974,membrane-enclosed lumen,9.00849117234827e-08,True,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",6663,43,33,22115,0.7674418604651163,0.00495272399819901,query_1,['GO:0110165']
GO:CC,GO:0070013,intracellular organelle lumen,9.00849117234827e-08,True,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",6663,43,33,22115,0.7674418604651163,0.00495272399819901,query_1,"['GO:0043229', 'GO:0043233']"
GO:CC,GO:0043233,organelle lumen,9.00849117234827e-08,True,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",6663,43,33,22115,0.7674418604651163,0.00495272399819901,query_1,"['GO:0031974', 'GO:0043226']"
GO:CC,GO:1902494,catalytic complex,1.8188454281074873e-07,True,"""A protein complex which is capable of catalytic activity."" [GOC:bhm, GOC:TermGenie, PMID:8077207]",1699,43,18,22115,0.4186046511627907,0.01059446733372572,query_1,['GO:0032991']
GO:CC,GO:0000776,kinetochore,3.015529796862184e-07,True,"""A multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules."" [GOC:elh]",171,43,8,22115,0.18604651162790697,0.04678362573099415,query_1,"['GO:0000779', 'GO:0043232', 'GO:0099080']"
GO:CC,GO:0000779,"condensed chromosome, centromeric region",4.938969418756988e-07,True,"""The region of a condensed chromosome that includes the centromere and associated proteins, including the kinetochore. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:elh, GOC:kmv]",182,43,8,22115,0.18604651162790697,0.04395604395604396,query_1,"['GO:0000775', 'GO:0000793']"
GO:CC,GO:0043232,intracellular membraneless organelle,5.060159766128439e-07,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6606,43,32,22115,0.7441860465116279,0.004844081138359067,query_1,"['GO:0043228', 'GO:0043229']"
GO:CC,GO:0043228,membraneless organelle,5.081354410552855e-07,True,"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]",6607,43,32,22115,0.7441860465116279,0.004843347964280309,query_1,['GO:0043226']
GO:CC,GO:0043231,intracellular membrane-bounded organelle,4.263203638275288e-06,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14608,43,43,22115,1.0,0.002943592552026287,query_1,"['GO:0043227', 'GO:0043229']"
GO:CC,GO:0000775,"chromosome, centromeric region",7.80700812814246e-06,True,"""The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:cjm, GOC:elh, GOC:kmv, GOC:pr]",259,43,8,22115,0.18604651162790697,0.03088803088803089,query_1,['GO:0098687']
GO:CC,GO:0000793,condensed chromosome,1.5060215837885492e-05,True,"""A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct structure."" [GOC:elh]",282,43,8,22115,0.18604651162790697,0.028368794326241134,query_1,['GO:0005694']
GO:CC,GO:0043227,membrane-bounded organelle,8.800546265688361e-05,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",15672,43,43,22115,1.0,0.002743746809596733,query_1,['GO:0043226']
GO:CC,GO:0005667,transcription regulator complex,0.0001349183743801693,True,"""A protein complex that is capable of associating with DNA by direct binding, or via other DNA-binding proteins or complexes, and regulating transcription."" [GOC:jl]",519,43,9,22115,0.20930232558139536,0.017341040462427744,query_1,['GO:0032991']
GO:CC,GO:0098687,chromosomal region,0.0002274408520316433,True,"""Any subdivision of a chromosome along its length."" [GOC:dos]",403,43,8,22115,0.18604651162790697,0.019851116625310174,query_1,"['GO:0005694', 'GO:0110165']"
GO:CC,GO:0043229,intracellular organelle,0.00022778563718737149,True,"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]",16022,43,43,22115,1.0,0.0026838097615778304,query_1,"['GO:0005622', 'GO:0043226']"
GO:CC,GO:0032991,protein-containing complex,0.0012346826715054346,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]",7861,43,30,22115,0.6976744186046512,0.0038163083577153036,query_1,['GO:0005575']
GO:CC,GO:0043226,organelle,0.0018045977094799134,True,"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]",16811,43,43,22115,1.0,0.002557849027422521,query_1,['GO:0110165']
GO:CC,GO:0090575,RNA polymerase II transcription regulator complex,0.0024392904573397644,True,"""A transcription factor complex that acts at a regulatory region of a gene transcribed by RNA polymerase II."" [GOC:tb]",258,43,6,22115,0.13953488372093023,0.023255813953488372,query_1,"['GO:0005667', 'GO:0140513']"
GO:CC,GO:0005622,intracellular anatomical structure,0.023403459500776557,True,"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]",17842,43,43,22115,1.0,0.0024100437170720772,query_1,['GO:0110165']
