source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:CC,GO:0043231,intracellular membrane-bounded organelle,0.0006535114749059176,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14608,38,37,22115,0.9736842105263158,0.002532858707557503,query_1,"['GO:0043227', 'GO:0043229']"
GO:CC,GO:0005654,nucleoplasm,0.0008640071529261061,True,"""That part of the nuclear content other than the chromosomes or the nucleolus."" [GOC:ma, ISBN:0124325653]",4229,38,20,22115,0.5263157894736842,0.004729250413809411,query_1,"['GO:0031981', 'GO:0110165']"
GO:CC,GO:0019866,organelle inner membrane,0.0009184662538188081,True,"""The inner, i.e. lumen-facing, lipid bilayer of an organelle envelope; usually highly selective to most ions and metabolites."" [GOC:mah]",561,38,8,22115,0.21052631578947367,0.0142602495543672,query_1,"['GO:0031090', 'GO:0031967']"
GO:CC,GO:0005634,nucleus,0.001199569547532283,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",10058,38,31,22115,0.8157894736842105,0.003082123682640684,query_1,['GO:0043231']
GO:CC,GO:0031981,nuclear lumen,0.0035650799161139435,True,"""The volume enclosed by the nuclear inner membrane."" [GOC:mah, GOC:pz]",5524,38,22,22115,0.5789473684210527,0.0039826212889210715,query_1,"['GO:0005634', 'GO:0070013']"
GO:CC,GO:0005638,lamin filament,0.00645406617085229,True,"""Any of a group of intermediate-filament proteins that form the fibrous matrix on the inner surface of the nuclear envelope. They are classified as lamins A, B and C."" [ISBN:0198547684]",5,38,2,22115,0.05263157894736842,0.4,query_1,"['GO:0005652', 'GO:0005882']"
GO:CC,GO:0043227,membrane-bounded organelle,0.007677432244121242,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",15672,38,37,22115,0.9736842105263158,0.0023608984175599794,query_1,['GO:0043226']
GO:CC,GO:0043229,intracellular organelle,0.01653436583098637,True,"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]",16022,38,37,22115,0.9736842105263158,0.0023093246785669706,query_1,"['GO:0005622', 'GO:0043226']"
GO:CC,GO:0140513,nuclear protein-containing complex,0.0180090179427884,True,"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together in the nucleus."" [GOC:pg]",2679,38,14,22115,0.3684210526315789,0.005225830533781261,query_1,"['GO:0005634', 'GO:0032991']"
GO:CC,GO:0031080,nuclear pore outer ring,0.028886111109649486,True,"""A subcomplex of the nuclear pore complex (NPC) that forms the outer rings of the core scaffold, a lattice-like structure that gives the NPC its shape and strength. In S. cerevisiae, the two outer rings each contain multiple copies of the following proteins: Nup133p, Nup120p, Nup145Cp, Nup85p, Nup84p, Seh1p, and Sec13p. In vertebrates, the two outer rings each contain multiple copies of the following proteins: Nup133, Nup160, Nup96, Nup75, Nup107, Seh1, Sec13, Nup43, Nup37, and ALADIN. Components are arranged in 8-fold symmetrical 'spokes' around the central transport channel. A single 'spoke', can be isolated and is sometimes referred to as the Nup84 complex (S. cerevisiae) or the Nup107-160 complex (vertebrates)."" [GOC:dgf, PMID:18046406, PMID:19524430, PMID:20947011, PMID:22419078]",10,38,2,22115,0.05263157894736842,0.2,query_1,"['GO:0005643', 'GO:0140513']"
GO:CC,GO:0042405,nuclear inclusion body,0.04227446272364337,True,"""An intranuclear focus at which aggregated proteins have been sequestered."" [GOC:jl]",12,38,2,22115,0.05263157894736842,0.16666666666666666,query_1,"['GO:0005634', 'GO:0016234']"
